Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction_v2
126543,Male,Loyal Customer,57,Business travel,Business,2602.0,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
62383,Female,disloyal Customer,24,Business travel,Business,2503.0,Tres satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Satisfait,125.0,146.4,satisfied
55688,Female,disloyal Customer,22,Business travel,Eco,1631.0,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Peu satisfait,Pas du tout satisfait,Satisfait,Satisfait,0.0,0.0,dissatisfied
84514,Male,Loyal Customer,34,Business travel,Business,2688.0,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",0.0,0.0,dissatisfied
77609,Male,Loyal Customer,40,Business travel,Eco,1315.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Pas du tout satisfait,Tres satisfait,Peu satisfait,0.0,0.0,satisfied
10619,Male,Loyal Customer,66,Personal Travel,Eco,2825.0,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Pas du tout satisfait,Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Pas du tout satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,0.0,0.0,dissatisfied
46409,Female,disloyal Customer,23,Business travel,Eco,2221.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,3.0,8.0,dissatisfied
81508,Female,Loyal Customer,57,Business travel,Eco,462.0,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,61.0,59.0,satisfied
68222,Male,Loyal Customer,35,Business travel,Business,2401.0,Pas du tout satisfait,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,Pas du tout satisfait,Satisfait,101.0,72.0,dissatisfied
23491,Male,Loyal Customer,33,Personal Travel,Eco,4147.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Peu satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,0.0,0.0,dissatisfied
48272,Female,disloyal Customer,44,Business travel,Eco,2824.0,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Satisfait,Peu satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,22.0,12.0,dissatisfied
49731,Male,disloyal Customer,32,Business travel,Business,2947.6,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,1.0,14.0,dissatisfied
80849,Male,Loyal Customer,39,Business travel,Eco,2205.0,"Ni satisfait, ni insatisfait",Peu satisfait,Tres satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,Peu satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",163.0,178.0,satisfied
18810,Male,Loyal Customer,41,Personal Travel,Eco Plus,2505.0,Peu satisfait,Tres satisfait,Peu satisfait,Satisfait,Satisfait,Peu satisfait,Satisfait,Satisfait,Tres satisfait,Peu satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,0.0,0.0,dissatisfied
37572,Male,Loyal Customer,59,Personal Travel,Eco,1448.0,Satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",9.0,14.0,dissatisfied
89181,Female,Loyal Customer,52,Business travel,Business,3067.0,"Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,Pas du tout satisfait,0.0,0.0,dissatisfied
16498,Male,Loyal Customer,52,Personal Travel,Business,1234.0,Peu satisfait,Tres satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,Satisfait,Tres satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Tres satisfait,21.0,9.0,dissatisfied
97919,Male,Loyal Customer,49,Business travel,Business,3699.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,10.0,0.0,satisfied
69732,Male,Loyal Customer,39,Business travel,Eco Plus,2472.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,0.0,13.0,dissatisfied
7608,Male,Loyal Customer,14,Personal Travel,Eco,2070.0,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,Satisfait,Pas du tout satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,148.0,129.0,dissatisfied
82996,Female,Loyal Customer,42,Business travel,Eco,1121.0,"Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,0.0,0.0,dissatisfied
39511,Female,Loyal Customer,14,Personal Travel,Business,2869.0,Tres satisfait,Tres satisfait,Tres satisfait,Pas du tout satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Tres satisfait,Peu satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,0.0,19.0,satisfied
63706,Female,Loyal Customer,31,Business travel,Business,1197.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,Peu satisfait,0.0,0.0,satisfied
5511,Female,Loyal Customer,22,Personal Travel,Eco,2506.0,Satisfait,Satisfait,Satisfait,Satisfait,Peu satisfait,Satisfait,Tres satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
94005,Female,Loyal Customer,60,Business travel,Business,2794.0,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Peu satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",18.0,0.0,satisfied
106355,Female,Loyal Customer,54,Business travel,Business,3307.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,6.0,0.0,satisfied
97084,Female,Loyal Customer,46,Business travel,Business,1975.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",14.0,0.0,satisfied
91110,Female,Loyal Customer,47,Business travel,Business,694.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,0.0,0.0,satisfied
24772,Male,Loyal Customer,31,Personal Travel,Eco,1772.0,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",9.0,9.0,dissatisfied
98192,Female,Loyal Customer,53,Business travel,Business,3717.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",45.0,21.0,satisfied
63244,Male,disloyal Customer,47,Business travel,Business,1293.0,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,0.0,0.0,satisfied
95896,Male,Loyal Customer,51,Business travel,Business,1906.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Tres satisfait,17.0,18.0,satisfied
55019,Male,disloyal Customer,32,Business travel,Eco Plus,1296.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",7.0,0.0,dissatisfied
99454,Male,Loyal Customer,33,Business travel,Business,3205.0,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Peu satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,0.0,0.0,dissatisfied
112668,Female,Loyal Customer,49,Business travel,Eco Plus,624.0,Tres satisfait,Peu satisfait,Tres satisfait,Peu satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
47346,Male,disloyal Customer,19,Business travel,Eco,1837.0,Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,dissatisfied
122639,Female,Loyal Customer,42,Business travel,Business,2726.0,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,7.0,2.0,satisfied
15096,Male,Loyal Customer,28,Personal Travel,Business,2398.0,Peu satisfait,Satisfait,Peu satisfait,Satisfait,Satisfait,Peu satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Satisfait,0.0,0.0,dissatisfied
67021,Male,Loyal Customer,48,Business travel,Eco,3095.0,Pas du tout satisfait,Tres satisfait,Satisfait,Tres satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,35.0,21.0,dissatisfied
120674,Male,Loyal Customer,52,Business travel,Business,1720.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,1.0,10.0,satisfied
22048,Female,Loyal Customer,27,Personal Travel,Eco,1247.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,3.0,0.0,satisfied
61433,Female,disloyal Customer,24,Business travel,Business,1420.0,Tres satisfait,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,Peu satisfait,Tres satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Tres satisfait,Satisfait,Peu satisfait,4.0,0.0,satisfied
127449,Female,Loyal Customer,57,Business travel,Business,311.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Pas du tout satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",0.0,1.0,satisfied
22421,Male,Loyal Customer,15,Personal Travel,Eco Plus,1182.0,"Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Peu satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,3.0,3.0,dissatisfied
3978,Female,Loyal Customer,19,Personal Travel,Eco,1653.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Tres satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,22.0,41.0,satisfied
106713,Male,Loyal Customer,27,Business travel,Eco,3518.0,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Satisfait,0.0,0.0,dissatisfied
95502,Male,Loyal Customer,45,Business travel,Business,500.0,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,0.0,0.0,satisfied
41681,Female,disloyal Customer,33,Business travel,Eco,1805.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,Pas du tout satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,dissatisfied
104757,Female,Loyal Customer,28,Business travel,Business,3013.0,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Satisfait,0.0,0.0,satisfied
74140,Male,Loyal Customer,40,Business travel,Eco,1569.0,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,0.0,0.0,dissatisfied
54477,Female,disloyal Customer,22,Business travel,Eco,2924.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,31.0,15.0,dissatisfied
100626,Male,Loyal Customer,48,Business travel,Business,2817.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",28.0,15.0,satisfied
32510,Male,Loyal Customer,35,Personal Travel,Eco,1891.0,Satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Satisfait,Peu satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,186.0,194.0,dissatisfied
63755,Male,Loyal Customer,42,Business travel,Business,3548.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,0.0,0.0,satisfied
11349,Female,Loyal Customer,40,Personal Travel,Eco,1492.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",10.0,6.0,satisfied
55050,Female,disloyal Customer,30,Business travel,Business,1733.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,12.0,9.0,dissatisfied
123215,Male,Loyal Customer,60,Business travel,Business,4000.0,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Pas du tout satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",1.0,6.0,satisfied
106909,Female,Loyal Customer,21,Business travel,Eco,1013.0,Satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,83.0,78.0,dissatisfied
104672,Female,Loyal Customer,55,Business travel,Business,662.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,72.0,59.0,satisfied
14328,Male,Loyal Customer,27,Personal Travel,Eco,1888.0,Peu satisfait,Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,dissatisfied
6401,Male,Loyal Customer,29,Personal Travel,Eco,2839.0,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,Peu satisfait,Satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,Tres satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,0.0,3.0,dissatisfied
97577,Male,Loyal Customer,60,Business travel,Business,1448.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,0.0,4.0,satisfied
